year,immig_status,age,total_pop,medicaid,medicaid_rate
2018,Naturalized citizen,71,304605,74082,0.24320677598857537
2018,Naturalized citizen,72,266201,63371,0.2380569569610933
2018,Naturalized citizen,73,238301,60994,0.25595360489465
2018,Naturalized citizen,74,229350,59377,0.25889252234575977
2018,Naturalized citizen,75,220514,57691,0.2616205773783071
2018,Naturalized citizen,76,202608,50985,0.25164356787491116
2018,Naturalized citizen,77,198658,53991,0.27177863463842383
2018,Naturalized citizen,78,195177,59361,0.3041393196944312
2018,Naturalized citizen,79,169633,49046,0.28913006313630013
2018,Naturalized citizen,80,171038,54382,0.31795273564938786
2018,Naturalized citizen,81,147354,55730,0.37820486719057506
2018,Naturalized citizen,82,144495,50896,0.3522336413024672
2018,Naturalized citizen,83,126408,43500,0.3441237896335675
2018,Naturalized citizen,84,112748,41729,0.3701085606840033
2018,Naturalized citizen,85,108945,41797,0.3836523016200835
2018,Naturalized citizen,86,89368,34768,0.38904305791782295
2018,Naturalized citizen,87,78773,32660,0.4146090665583385
2018,Naturalized citizen,88,72311,28199,0.38996833123591157
2018,Naturalized citizen,89,59222,24134,0.4075174766134207
2018,Naturalized citizen,90,51891,22546,0.4344876760902661
2018,Naturalized citizen,91,20282,8416,0.4149492160536436
2018,Naturalized citizen,92,19631,6919,0.3524527532983546
2018,Naturalized citizen,93,13017,2948,0.2264730736728893
2018,Naturalized citizen,94,94942,39523,0.4162857323418508
2018,Naturalized citizen,95,59306,21751,0.3667588439618251
2018,Naturalized citizen,96,3731,1981,0.5309568480300187
2018,Undocumented,0,12767.23975,2762.72125,0.21639142869546255
2018,Undocumented,1,17872.7781625,2667.71308125,0.14926124282386588
2018,Undocumented,2,20706.0994190625,3653.10330265625,0.17642643497080485
2018,Undocumented,3,37138.05022182031,3370.42306234375,0.0907539044783636
2018,Undocumented,4,40913.01842571446,4501.797367359473,0.11003337178686443
2018,Undocumented,5,46599.705154562456,4282.273068064162,0.09189485327987951
2018,Undocumented,6,52925.439602639795,5829.648446458189,0.11014832357041811
2018,Undocumented,7,51603.92532996928,9181.595560234802,0.17792436334106812
2018,Undocumented,8,55092.69542742616,5761.405293380444,0.10457657314970127
2018,Undocumented,9,52292.55935730768,6998.81375506942,0.13383957184515513
2018,Undocumented,10,58927.193402443205,7843.520352326436,0.13310527617969387
2018,Undocumented,11,57166.51938228199,6548.504952426842,0.11455140217013919
2018,Undocumented,12,62041.544206065504,10307.851376893945,0.16614433939067227
2018,Undocumented,13,65840.12200030862,10763.308022505356,0.1634764288932348
2018,Undocumented,14,71261.97180603129,11933.312089264546,0.16745694494317326
2018,Undocumented,15,84114.62602688569,14764.563738734205,0.1755290897211501
2018,Undocumented,16,94832.79488711542,15322.05128639372,0.16156912073120255
2018,Undocumented,17,107018.878188467,16274.084950744118,0.15206742236714935
2018,Undocumented,18,165119.31129808925,19814.08441635763,0.1199985892660813
2018,Undocumented,19,166872.30891740462,0,0
2018,Undocumented,20,185317.75645835896,0,0
2018,Undocumented,21,200010.05919746237,0,0
2018,Undocumented,22,207568.986113003,0,0
2018,Undocumented,23,210730.76488555584,0,0
2018,Undocumented,24,215134.0441564623,0,0
2018,Undocumented,25,242234.90158120496,0,0
2018,Undocumented,26,220379.5246717089,0,0
2018,Undocumented,27,227403.4288103393,0,0
2018,Undocumented,28,250872.37020160514,0,0
2018,Undocumented,29,234942.2671911498,0,0
2018,Undocumented,30,292215.2007117557,0,0
2018,Undocumented,31,239845.12805981253,0,0
2018,Undocumented,32,284735.3994646063,0,0
2018,Undocumented,33,279542.8936425317,0,0
2018,Undocumented,34,281343.28661503026,0,0
2018,Undocumented,35,319069.4440850559,0,0
2018,Undocumented,36,302982.4344091712,0,0
2018,Undocumented,37,269329.87979806436,0,0
2018,Undocumented,38,302271.56599037716,0,0
2018,Undocumented,39,281976.1222911669,0,0
2018,Undocumented,40,337210.1104217144,0,0
2018,Undocumented,41,252402.08131570063,0,0
2018,Undocumented,42,260515.27509674494,0,0
2018,Undocumented,43,254236.44714810792,0,0
2018,Undocumented,44,225360.43615868103,0,0
2018,Undocumented,45,259123.53617860933,0,0
2018,Undocumented,46,223169.2435209043,0,0
2018,Undocumented,47,208077.41511284,0,0
2018,Undocumented,48,215044.24207897316,0,0
2018,Undocumented,49,192325.7231066844,0,0
2018,Undocumented,50,199135.6002772398,0,0
2018,Undocumented,51,152754.50539336796,0,0
2018,Undocumented,52,148509.41007740196,0,0
2018,Undocumented,53,138134.70044124388,0,0
2018,Undocumented,54,134461.86642484565,0,0
2018,Undocumented,55,130335.2166671001,0,0
2018,Undocumented,56,100694.07083179029,0,0
2018,Undocumented,57,93018.73444677886,0,0
2018,Undocumented,58,96867.18168646615,0,0
2018,Undocumented,59,77114.58856786763,0,0
2018,Undocumented,60,85462.400736781,0,0
2018,Undocumented,61,62753.07507399954,0,0
2018,Undocumented,62,62081.70416412004,0,0
2018,Undocumented,63,62491.553845233604,0,0
2018,Undocumented,64,48062.65555885151,0,0
2018,Undocumented,65,44257.210317158424,0,0
2018,Undocumented,66,35372.96813280743,0,0
2018,Undocumented,67,32421.331830129766,0,0
2018,Undocumented,68,24800.91497660492,0,0
2018,Undocumented,69,20352.455207668365,0,0
2018,Undocumented,70,20799.6454049134,0,0
2018,Undocumented,71,16781.16962992759,0,0
2018,Undocumented,72,16604.24965242158,0,0
2018,Undocumented,73,12609.45204554929,0,0
2018,Undocumented,74,11988.133456092317,0,0
2018,Undocumented,75,10604.63834299917,0,0
2018,Undocumented,76,9588.960928942985,0,0
2018,Undocumented,77,8397.482243134666,0,0
2018,Undocumented,78,9185.72403125462,0,0
2018,Undocumented,79,8374.077308093167,0,0
2018,Undocumented,80,8774.051944135239,0,0
2018,Undocumented,81,5207.237408365337,0,0
2018,Undocumented,82,3458.490798807512,0,0
2018,Undocumented,83,5632.922650030755,0,0
2018,Undocumented,84,4870.241843761085,0,0
2018,Undocumented,85,3612.2471559016512,0,0
2018,Undocumented,86,2891.3934994122424,0,0
2018,Undocumented,87,1834.103950656231,0,0
2018,Undocumented,88,2939.0815641244362,0,0
2018,Undocumented,89,1388.2998991402385,0,0
2018,Undocumented,90,300.791422318322,0,0
2018,Undocumented,91,187.1610635560681,0,0
2018,Undocumented,92,2165.246462073941,0,0
2018,Undocumented,93,388.64099999999996,0,0
2018,Undocumented,94,1954.8178811013013,0,0
2018,Undocumented,95,1246.6708172805957,0,0
2019,Legal noncitizen,0,9967,5896,0.5915521220026086
2019,Legal noncitizen,1,14741,8402,0.5699748999389458
2019,Legal noncitizen,2,21600,9932,0.4598148148148148
2019,Legal noncitizen,3,31207,17111,0.5483064697023103
2019,Legal noncitizen,4,46460,24147,0.5197374085234611
2019,Legal noncitizen,5,49837,28436,0.5705800910969762
2019,Legal noncitizen,6,57459,33643,0.5855131485058912
2019,Legal noncitizen,7,54967,31788,0.5783106227372787
2019,Legal noncitizen,8,58941,31277,0.5306492933611577
2019,Legal noncitizen,9,60052,36153,0.6020282421901019
2019,Legal noncitizen,10,63329,41618,0.6571712801402201
2019,Legal noncitizen,11,59213,37183,0.6279533210612535
2019,Legal noncitizen,12,58534,37604,0.6424300406601292
2019,Legal noncitizen,13,71315,45631,0.6398513636682325
2019,Legal noncitizen,14,67342,42528,0.6315226752992189
2019,Legal noncitizen,15,65294,41581,0.6368272735626551
2019,Legal noncitizen,16,70151,45321,0.6460492366466623
2019,Legal noncitizen,17,67691,46426,0.6858518857750661
2019,Legal noncitizen,18,76421,46145,0.6038261734340037
2019,Legal noncitizen,19,87819,45046,0.5129413908151994
2019,Legal noncitizen,20,97076,45987,0.47372162017388436
2019,Legal noncitizen,21,96418,38021,0.39433508266091394
2019,Legal noncitizen,22,89940,34093,0.3790638203246609
2019,Legal noncitizen,23,120582,40135,0.33284403974059146
2019,Legal noncitizen,24,131070,40752,0.3109178301670863
2019,Legal noncitizen,25,171323,44410,0.2592179683988723
2019,Legal noncitizen,26,184967,43401,0.23464185503360058
2019,Legal noncitizen,27,204483,51634,0.25250998860540974
2019,Legal noncitizen,28,229142,51707,0.22565483412032714
2019,Legal noncitizen,29,263317,54112,0.20550135388144328
2019,Legal noncitizen,30,281305,62795,0.2232274577415972
2019,Legal noncitizen,31,263914,61508,0.2330607697962215
2019,Legal noncitizen,32,282030,65793,0.2332836932241251
2019,Legal noncitizen,33,297006,67490,0.2272344666437715
2019,Legal noncitizen,34,284940,64762,0.22728293675861586
2019,Legal noncitizen,35,321340,78452,0.24414016306715627
2019,Legal noncitizen,36,301228,74131,0.2460959804533443
2019,Legal noncitizen,37,278376,63525,0.2281985515992758
2019,Legal noncitizen,38,285934,69748,0.24393041750893563
2019,Legal noncitizen,39,275629,72854,0.2643190665713695
2019,Legal noncitizen,40,302940,88307,0.29149996699016306
2019,Legal noncitizen,41,255896,61116,0.23883140025635413
2019,Legal noncitizen,42,249951,59272,0.2371344783577581
2019,Legal noncitizen,43,237893,61503,0.25853219724834275
2019,Legal noncitizen,44,239614,71899,0.3000617660069946
2019,Legal noncitizen,45,231211,67428,0.2916297234993145
2019,Legal noncitizen,46,221929,62590,0.28202713480437436
2019,Legal noncitizen,47,225694,56333,0.2495990145949826
2019,Legal noncitizen,48,204570,58111,0.2840641345260791
2019,Legal noncitizen,49,199892,57920,0.2897564684929862
2019,Legal noncitizen,50,209080,67820,0.3243734455710733
2019,Legal noncitizen,51,178115,55060,0.3091261263790248
2019,Legal noncitizen,52,174084,56045,0.3219422807380345
2019,Legal noncitizen,53,166292,51260,0.30825295263752917
2019,Legal noncitizen,54,170012,52432,0.30840175987577345
2019,Legal noncitizen,55,165152,50448,0.3054640573532261
2019,Legal noncitizen,56,156667,51959,0.3316524858457748
2019,Legal noncitizen,57,149256,43503,0.29146566972182025
2019,Legal noncitizen,58,136030,41700,0.3065500257296185
2019,Legal noncitizen,59,140740,46348,0.3293164700866847
2019,Legal noncitizen,60,143781,45109,0.31373408169368694
2019,Legal noncitizen,61,119390,40859,0.3422313426585141
2019,Legal noncitizen,62,130426,40188,0.30812874733565393
2019,Legal noncitizen,63,122373,45397,0.3709723550129522
2019,Legal noncitizen,64,117197,40400,0.3447187214689796
2019,Legal noncitizen,65,122362,38095,0.3113303149670649
2019,Legal noncitizen,66,117800,41472,0.35205432937181663
2019,Legal noncitizen,67,99891,31938,0.3197285040694357
2019,Legal noncitizen,68,88883,30029,0.3378486324719013
2019,Legal noncitizen,69,90691,33063,0.36456759766680263
2019,Legal noncitizen,70,98906,33288,0.336561988150365
2019,Legal noncitizen,71,78735,27197,0.34542452530640755
2019,Legal noncitizen,72,81049,32282,0.39830226159483767
2019,Legal noncitizen,73,68554,24929,0.3636403419202381
2019,Legal noncitizen,74,67136,26391,0.39309759294566254
2019,Legal noncitizen,75,63309,21442,0.33868802224012384
2019,Legal noncitizen,76,58629,23681,0.4039127394292927
2019,Legal noncitizen,77,45079,18079,0.4010514873888063
2019,Legal noncitizen,78,44574,18251,0.4094539417597703
2019,Legal noncitizen,79,44843,20186,0.45014829516312466
2019,Legal noncitizen,80,37277,17835,0.4784451538482174
2019,Legal noncitizen,81,32763,14195,0.43326313219180174
2019,Legal noncitizen,82,32308,16251,0.503002352358549
2019,Legal noncitizen,83,26822,14983,0.5586086048765938
2019,Legal noncitizen,84,25454,10985,0.43156281920326867
2019,Legal noncitizen,85,23683,11944,0.5043279989866148
2019,Legal noncitizen,86,19306,9189,0.47596602092613693
2019,Legal noncitizen,87,19296,10592,0.548922056384743
2019,Legal noncitizen,88,13192,5826,0.4416312916919345
2019,Legal noncitizen,89,14331,8141,0.5680692205707906
2019,Legal noncitizen,90,9604,4870,0.5070803831736777
2019,Legal noncitizen,91,3917,1748,0.446259892775083
2019,Legal noncitizen,92,7951,5354,0.6733744183121619
2019,Legal noncitizen,93,2028,494,0.24358974358974358
2019,Legal noncitizen,94,18848,9983,0.5296583191850595
2019,Legal noncitizen,95,7377,3655,0.495458858614613
2019,Legal noncitizen,96,359,144,0.4011142061281337
2019,Native-born,0,3473867,1477422,0.4252960749504803
2019,Native-born,1,3740280,1592396,0.42574245778390923
2019,Native-born,2,3860057,1611377,0.41744901694456843
2019,Native-born,3,3944975,1647949,0.41773369919961467
2019,Native-born,4,4008125,1649349,0.411501387806019
2019,Native-born,5,3776754,1531110,0.40540368792884046
2019,Native-born,6,3744037,1481507,0.3956977455083911
2019,Native-born,7,3760513,1486984,0.3954205184239491
2019,Native-born,8,3878469,1544454,0.3982122842802147
2019,Native-born,9,3908651,1527889,0.3908993153903994
2019,Native-born,10,4065968,1568586,0.38578414783392295
2019,Native-born,11,4152731,1571142,0.3783394590210635
2019,Native-born,12,4186705,1566316,0.3741166382632643
2019,Native-born,13,4107071,1474567,0.35903129018222474
2019,Native-born,14,4102487,1449622,0.3533520033092122
2019,Native-born,15,3965095,1358074,0.34250730436471255
2019,Native-born,16,3890056,1244111,0.3198182751096642
2019,Native-born,17,3846922,1203948,0.312963974834946
2019,Native-born,18,4211476,1116647,0.2651438593025343
2019,Native-born,19,3964760,722449,0.18221758694094978
2019,Native-born,20,4101968,700225,0.17070464713522876
2019,Native-born,21,3969345,625956,0.15769755463432883
2019,Native-born,22,3800327,580585,0.15277237985047076
2019,Native-born,23,3759435,587458,0.15626231069296317
2019,Native-born,24,3738374,556561,0.14887782763308327
2019,Native-born,25,4079290,606490,0.14867538223563415
2019,Native-born,26,3959017,665491,0.16809500944300063
2019,Native-born,27,3983351,691847,0.17368466901360186
2019,Native-born,28,4030761,699540,0.17355035438717403
2019,Native-born,29,4052739,694655,0.17140383330878203
2019,Native-born,30,3972427,663214,0.16695435812917392
2019,Native-born,31,3622261,576931,0.15927372433957684
2019,Native-born,32,3638152,583772,0.16045838656548708
2019,Native-born,33,3552579,561562,0.15807164316402253
2019,Native-born,34,3541715,546866,0.1544071163264125
2019,Native-born,35,3583678,547183,0.1526875461467241
2019,Native-born,36,3470618,515724,0.14859716626837063
2019,Native-born,37,3443143,504567,0.14654256300130433
2019,Native-born,38,3389363,482861,0.14246364287330687
2019,Native-born,39,3320029,476777,0.14360627572831441
2019,Native-born,40,3425977,482723,0.14090082916493601
2019,Native-born,41,3087483,421913,0.13665273622559218
2019,Native-born,42,3080108,407072,0.13216159952832823
2019,Native-born,43,2988050,400908,0.13417044560833988
2019,Native-born,44,3001874,385130,0.12829652410460932
2019,Native-born,45,2971873,360129,0.1211791351783875
2019,Native-born,46,2943087,363586,0.12353899154187423
2019,Native-born,47,3104958,378841,0.12201163429585843
2019,Native-born,48,3401759,434556,0.1277444992428917
2019,Native-born,49,3334234,401798,0.12050683905208813
2019,Native-born,50,3351619,426390,0.1272191141057501
2019,Native-born,51,3057271,388875,0.12719677123814016
2019,Native-born,52,3156115,397491,0.12594312944870514
2019,Native-born,53,3262184,421407,0.12917940864157265
2019,Native-born,54,3459704,450134,0.13010766238961483
2019,Native-born,55,3523876,489029,0.13877588201173935
2019,Native-born,56,3501056,475243,0.13574275875621528
2019,Native-born,57,3517527,495914,0.14098370815632688
2019,Native-born,58,3636836,519025,0.14271333653758378
2019,Native-born,59,3617412,507792,0.1403743892042156
2019,Native-born,60,3730463,546732,0.1465587515544317
2019,Native-born,61,3620259,524313,0.1448274833375181
2019,Native-born,62,3599572,515462,0.14320091388642872
2019,Native-born,63,3468642,481862,0.138919496448466
2019,Native-born,64,3439796,468032,0.1360638828581695
2019,Native-born,65,3264368,411610,0.12609178867088514
2019,Native-born,66,3116919,380587,0.12210359011575213
2019,Native-born,67,2977254,349823,0.1174985406015073
2019,Native-born,68,2842537,338969,0.11924875560107046
2019,Native-born,69,2773176,319936,0.11536808338165339
2019,Native-born,70,2741898,320437,0.11686685646220246
2019,Native-born,71,2720357,300949,0.11062849471595089
2019,Native-born,72,2771326,305757,0.11032877402369841
2019,Native-born,73,2085987,238035,0.11411144940021199
2019,Native-born,74,1939831,228643,0.11786748433239803
2019,Native-born,75,1941833,234076,0.12054383667390553
2019,Native-born,76,1943808,231774,0.11923708514421177
2019,Native-born,77,1688882,199449,0.11809528433602821
2019,Native-born,78,1514162,187525,0.12384738224839878
2019,Native-born,79,1364115,172840,0.12670485992749878
2019,Native-born,80,1315230,180506,0.13724291568775043
2019,Native-born,81,1179757,156645,0.13277734313083117
2019,Native-born,82,1070282,155875,0.14563918668164091
2019,Native-born,83,974323,143649,0.1474346802856958
2019,Native-born,84,901233,135357,0.15019090512664315
2019,Native-born,85,799565,119118,0.14897850706321564
2019,Native-born,86,723170,113362,0.1567570557406972
2019,Native-born,87,661154,112396,0.16999972774875444
2019,Native-born,88,595611,101395,0.17023694995559183
2019,Native-born,89,486125,78901,0.16230599125739265
2019,Native-born,90,346388,62982,0.18182500548517846
2019,Native-born,91,211277,35205,0.16662959053754076
2019,Native-born,92,231520,47082,0.203360400829302
2019,Native-born,93,240091,49589,0.2065425192947674
2019,Native-born,94,750532,152006,0.20253100467401788
2019,Native-born,95,393392,87478,0.2223685280839468
2019,Native-born,96,10749,3234,0.3008651967624895
2019,Naturalized citizen,0,7846,3664,0.46698954881468263
2019,Naturalized citizen,1,8345,4128,0.4946674655482325
2019,Naturalized citizen,2,7873,3193,0.40556331766797915
2019,Naturalized citizen,3,9858,5762,0.5844998985595455
2019,Naturalized citizen,4,12785,5555,0.4344935471255377
2019,Naturalized citizen,5,13797,5560,0.4029861564108139
2019,Naturalized citizen,6,15261,5665,0.37120765349583906
2019,Naturalized citizen,7,18418,6786,0.36844391356281897
2019,Naturalized citizen,8,24074,8575,0.3561934036720113
2019,Naturalized citizen,9,31763,11107,0.3496835941189434
2019,Naturalized citizen,10,31680,11277,0.3559659090909091
2019,Naturalized citizen,11,39716,15455,0.3891378789404774
2019,Naturalized citizen,12,48812,16733,0.3428050479390314
2019,Naturalized citizen,13,53793,18859,0.3505846485602216
2019,Naturalized citizen,14,65307,21239,0.32521781738557887
2019,Naturalized citizen,15,78239,25806,0.32983550403251577
2019,Naturalized citizen,16,80908,25151,0.3108592475404163
2019,Naturalized citizen,17,80287,29701,0.3699353569070958
2019,Naturalized citizen,18,108831,36057,0.3313118504837776
2019,Naturalized citizen,19,114595,31086,0.27126837994676906
2019,Naturalized citizen,20,136345,28089,0.2060141552678866
2019,Naturalized citizen,21,133308,24156,0.1812044288414799
2019,Naturalized citizen,22,129711,24789,0.19110946642921572
2019,Naturalized citizen,23,145376,24631,0.16942961699317632
2019,Naturalized citizen,24,139931,23301,0.16651778376485554
2019,Naturalized citizen,25,194389,34172,0.17579184007325518
2019,Naturalized citizen,26,181044,29117,0.16082830693091182
2019,Naturalized citizen,27,198326,32098,0.16184463963373436
2019,Naturalized citizen,28,194823,39609,0.2033076176837437
2019,Naturalized citizen,29,227253,37685,0.16582839390459092
2019,Naturalized citizen,30,261724,45816,0.175054637709954
2019,Naturalized citizen,31,259018,42516,0.16414303253055773
2019,Naturalized citizen,32,272526,42712,0.15672633069872233
2019,Naturalized citizen,33,293077,42019,0.14337187838008442
2019,Naturalized citizen,34,304324,43728,0.1436889630788239
2019,Naturalized citizen,35,335142,48677,0.14524291195970662
2019,Naturalized citizen,36,329267,49205,0.14943799408990271
2019,Naturalized citizen,37,366490,59918,0.16349150045021693
2019,Naturalized citizen,38,375189,50406,0.13434828846261485
2019,Naturalized citizen,39,389021,57001,0.14652422362803036
2019,Naturalized citizen,40,432689,63447,0.14663418760356745
2019,Naturalized citizen,41,385634,47178,0.12233879792756863
2019,Naturalized citizen,42,438201,58379,0.1332242509715861
2019,Naturalized citizen,43,424947,53918,0.12688170524794856
2019,Naturalized citizen,44,450241,63441,0.1409045377919825
2019,Naturalized citizen,45,488915,67247,0.13754333575365862
2019,Naturalized citizen,46,490302,59874,0.12211657305089517
2019,Naturalized citizen,47,496644,60256,0.12132634241025765
2019,Naturalized citizen,48,495713,64204,0.12951849154651987
2019,Naturalized citizen,49,488631,59707,0.12219241104227935
2019,Naturalized citizen,50,547388,67455,0.12323068828691897
2019,Naturalized citizen,51,472925,58532,0.12376592482951843
2019,Naturalized citizen,52,480959,58057,0.1207109129884252
2019,Naturalized citizen,53,481576,65335,0.1356691363356978
2019,Naturalized citizen,54,495034,59378,0.1199473167499606
2019,Naturalized citizen,55,515720,71301,0.1382552547894206
2019,Naturalized citizen,56,491215,70984,0.14450698777521045
2019,Naturalized citizen,57,471576,61338,0.13007023258181077
2019,Naturalized citizen,58,464691,65339,0.1406074143893469
2019,Naturalized citizen,59,464006,75580,0.16288582475226612
2019,Naturalized citizen,60,466655,75749,0.16232334379788066
2019,Naturalized citizen,61,444387,75665,0.1702682571722395
2019,Naturalized citizen,62,420981,74104,0.17602694658428766
2019,Naturalized citizen,63,417629,74423,0.1782036209171298
2019,Naturalized citizen,64,406239,80103,0.1971819544652286
2019,Naturalized citizen,65,403576,67588,0.1674727932285369
2019,Naturalized citizen,66,367928,68222,0.18542214781152835
2019,Naturalized citizen,67,342122,65646,0.19187892038512577
2019,Naturalized citizen,68,333999,68760,0.20586887984694566
2019,Naturalized citizen,69,333341,72346,0.21703300824081045
2019,Naturalized citizen,70,337248,71928,0.2132792485055508
2019,Naturalized citizen,71,310447,69245,0.22304934497675932
2019,Naturalized citizen,72,304635,73337,0.24073727575623288
2019,Naturalized citizen,73,272135,71581,0.26303489077112463
2019,Naturalized citizen,74,238813,56219,0.23541013261422117
2019,Naturalized citizen,75,229168,55348,0.2415171402639112
2019,Naturalized citizen,76,215532,55868,0.2592097693149973
2019,Naturalized citizen,77,204979,53597,0.26147556578966624
2019,Naturalized citizen,78,198144,59283,0.29919149709302323
2019,Naturalized citizen,79,183824,54677,0.29744211854817654
2019,Naturalized citizen,80,181339,60684,0.33464395414113896
2019,Naturalized citizen,81,154919,48381,0.3122986851193204
2019,Naturalized citizen,82,145798,49199,0.3374463298536331
2019,Naturalized citizen,83,137841,50267,0.3646737908169558
2019,Naturalized citizen,84,115820,41698,0.3600241754446555
2019,Naturalized citizen,85,112473,39623,0.35228899380295714
2019,Naturalized citizen,86,91298,35153,0.385035816775833
2019,Naturalized citizen,87,88179,36368,0.41243379943070346
2019,Naturalized citizen,88,81298,30183,0.3712637457256021
2019,Naturalized citizen,89,66326,29865,0.4502759098995869
2019,Naturalized citizen,90,52042,24083,0.4627608470081857
2019,Naturalized citizen,91,26327,11639,0.44209366809739054
2019,Naturalized citizen,92,22128,10685,0.48287237888647866
2019,Naturalized citizen,93,16241,5060,0.3115571701249923
2019,Naturalized citizen,94,101215,46287,0.457313639282715
2019,Naturalized citizen,95,73026,32932,0.45096267082956754
2019,Naturalized citizen,96,1225,286,0.23346938775510204
2019,Undocumented,0,11555.33,1490.08,0.12895174780815433
2019,Undocumented,1,15692.5288875,2568.19525,0.16365719435098283
2019,Undocumented,2,26910.75710375,3740.21122390625,0.13898573011106602
2019,Undocumented,3,33631.15000110156,4592.287099390625,0.1365486193377333
2019,Undocumented,4,43812.96697614737,6846.592711662111,0.15626863881164516
2019,Undocumented,5,44218.96460011035,5770.747843305317,0.1305039115115535
2019,Undocumented,6,58056.16217249145,6571.090573821486,0.11318506645854456
2019,Undocumented,7,63585.47100545354,7299.007685531378,0.11479049490575235
2019,Undocumented,8,54844.369927807726,5873.039807359261,0.1070855552737685
2019,Undocumented,9,65629.91104671879,8164.95296989146,0.12440902082099764
2019,Undocumented,10,60261.59645291046,6804.440606905697,0.1129150405469728
2019,Undocumented,11,62296.101865594246,8285.710166572464,0.1330052751045184
2019,Undocumented,12,65964.10934919128,7980.826802870745,0.12098741090587606
2019,Undocumented,13,70752.6156610383,9743.17751042031,0.13770766521336728
2019,Undocumented,14,78488.52914392747,11482.938514781472,0.14630084981876473
2019,Undocumented,15,86475.77027749912,13457.668593594843,0.155623575834126
2019,Undocumented,16,86746.62501007754,12804.346197531098,0.14760627512648003
2019,Undocumented,17,106382.0568124155,15192.71619480397,0.14281276984137872
2019,Undocumented,18,151374.27681841658,12957.804226927874,0.08560109748680493
2019,Undocumented,19,163011.67649614438,0,0
2019,Undocumented,20,191814.57365988943,0,0
2019,Undocumented,21,195838.9324204466,0,0
2019,Undocumented,22,209429.72281470505,0,0
2019,Undocumented,23,193538.4851575145,0,0
2019,Undocumented,24,213510.45783787873,0,0
2019,Undocumented,25,218101.3746834016,0,0
2019,Undocumented,26,226404.48979426824,0,0
2019,Undocumented,27,232941.64008628027,0,0
2019,Undocumented,28,232549.56830372443,0,0
2019,Undocumented,29,226809.98531663697,0,0
2019,Undocumented,30,287395.8776859085,0,0
2019,Undocumented,31,234790.33660755632,0,0
2019,Undocumented,32,259850.18733038323,0,0
2019,Undocumented,33,260804.9516636518,0,0
2019,Undocumented,34,266884.2850723226,0,0
2019,Undocumented,35,303121.845776735,0,0
2019,Undocumented,36,286185.25255382067,0,0
2019,Undocumented,37,260511.1341626715,0,0
2019,Undocumented,38,280525.9420874866,0,0
2019,Undocumented,39,272450.67121468426,0,0
2019,Undocumented,40,318958.0670800282,0,0
2019,Undocumented,41,253497.13757311573,0,0
2019,Undocumented,42,272844.3435806313,0,0
2019,Undocumented,43,241839.26817923097,0,0
2019,Undocumented,44,252060.24612823827,0,0
2019,Undocumented,45,248814.41308014447,0,0
2019,Undocumented,46,238324.4822454667,0,0
2019,Undocumented,47,213275.35111264867,0,0
2019,Undocumented,48,216404.2450579237,0,0
2019,Undocumented,49,194830.3659747516,0,0
2019,Undocumented,50,202203.11958258043,0,0
2019,Undocumented,51,147281.61061394363,0,0
2019,Undocumented,52,151036.8818762884,0,0
2019,Undocumented,53,153165.73755940946,0,0
2019,Undocumented,54,136955.02499483823,0,0
2019,Undocumented,55,132300.09215829667,0,0
2019,Undocumented,56,131556.4435672217,0,0
2019,Undocumented,57,99019.30049832619,0,0
2019,Undocumented,58,93090.4432388689,0,0
2019,Undocumented,59,95061.60702816222,0,0
2019,Undocumented,60,92382.50511176964,0,0
2019,Undocumented,61,70665.90886046102,0,0
2019,Undocumented,62,71612.76732660412,0,0
2019,Undocumented,63,57731.232067175944,0,0
2019,Undocumented,64,56623.23066661026,0,0
2019,Undocumented,65,41500.08187987164,0,0
2019,Undocumented,66,30343.026616617233,0,0
2019,Undocumented,67,28846.79026826654,0,0
2019,Undocumented,68,26701.19866032338,0,0
2019,Undocumented,69,23839.53604425476,0,0
2019,Undocumented,70,19252.880282191672,0,0
2019,Undocumented,71,16377.638855754063,0,0
2019,Undocumented,72,13374.09004889187,0,0
2019,Undocumented,73,13489.582047273227,0,0
2019,Undocumented,74,11566.842608588011,0,0
2019,Undocumented,75,11344.477398267223,0,0
2019,Undocumented,76,11175.909120518507,0,0
2019,Undocumented,77,8934.851906410466,0,0
2019,Undocumented,78,8836.222138021669,0,0
2019,Undocumented,79,7836.619451633175,0,0
2019,Undocumented,80,6168.75748182334,0,0
2019,Undocumented,81,6611.759860719602,0,0
2019,Undocumented,82,3804.116423740426,0,0
2019,Undocumented,83,4187.444882719112,0,0
2019,Undocumented,84,3877.185751142235,0,0
2019,Undocumented,85,2254.1700929568674,0,0
2019,Undocumented,86,2648.1755877556384,0,0
2019,Undocumented,87,788.9979499309178,0,0
2019,Undocumented,88,2863.6815503702433,0,0
2019,Undocumented,89,522.3638658184869,0,0
2019,Undocumented,90,1721.7405051856833,0,0
2019,Undocumented,91,187.227381071484,0,0
2019,Undocumented,92,1890.7487643522022,0,0
2019,Undocumented,93,315.21290515625003,0,0
2019,Undocumented,94,976.1813213795139,0,0
2019,Undocumented,95,1159.586206167114,0,0
2020,Legal noncitizen,0,13657,7307,0.5350369773742403
2020,Legal noncitizen,1,18022,9196,0.5102652313838641
2020,Legal noncitizen,2,20254,9216,0.4550212303742471
2020,Legal noncitizen,3,31454,16378,0.5206968906975266
2020,Legal noncitizen,4,35467,19642,0.553810584486988
2020,Legal noncitizen,5,46047,24550,0.5331509110256911
