year,immig_status,age,total_pop,medicaid,medicaid_rate
2010,Undocumented,10,74208.88435650623,3111.4909463358,0.04192881988884127
2010,Undocumented,11,93112.39772977185,4079.84157678316,0.04381630885098201
2010,Undocumented,12,105654.09892042178,8802.499134149046,0.08331431741970609
2010,Undocumented,13,107915.48729328542,2948.17521334099,0.027319296676376382
2010,Undocumented,14,131424.64946760412,1498.39734469605,0.011401189584800084
2010,Undocumented,15,158719.40509211877,7603.722566411539,0.047906697747502475
2010,Undocumented,16,112795.23078003006,3176.95240697971,0.028165662546276525
2010,Undocumented,17,172201.9893884953,3889.58644190428,0.022587349052798692
2010,Undocumented,18,183721.55873112805,4957.34020069923,0.026982898658911198
2010,Undocumented,19,200671.42577915214,0,0
2010,Undocumented,20,219711.11961740014,0,0
2010,Undocumented,21,286880.0674911789,0,0
2010,Undocumented,22,324463.0163344208,0,0
2010,Undocumented,23,324346.252502572,0,0
2010,Undocumented,24,360638.07720768714,0,0
2010,Undocumented,25,366120.56332079176,0,0
2010,Undocumented,26,361543.1850559325,0,0
2010,Undocumented,27,380239.2420477395,0,0
2010,Undocumented,28,490851.4512439055,0,0
2010,Undocumented,29,499819.8253521642,0,0
2010,Undocumented,30,490668.4686093494,0,0
2010,Undocumented,31,448680.29409506154,0,0
2010,Undocumented,32,438974.91253813554,0,0
2010,Undocumented,33,492992.2397280976,0,0
2010,Undocumented,34,405904.6671320089,0,0
2010,Undocumented,35,428495.19356792234,0,0
2010,Undocumented,36,401357.1397432801,0,0
2010,Undocumented,37,425293.06448894896,0,0
2010,Undocumented,38,367216.81498816784,0,0
2010,Undocumented,39,369748.2805764852,0,0
2010,Undocumented,40,408131.78784802696,0,0
2010,Undocumented,41,354891.16770263994,0,0
2010,Undocumented,42,304301.5301733884,0,0
2010,Undocumented,43,292159.640365725,0,0
2010,Undocumented,44,254553.3691106229,0,0
2010,Undocumented,45,240099.06451161887,0,0
2010,Undocumented,46,247215.13635379574,0,0
2010,Undocumented,47,236883.88985236533,0,0
2010,Undocumented,48,196364.09392444775,0,0
2010,Undocumented,49,207858.3501405801,0,0
2010,Undocumented,50,193278.59607861872,0,0
2010,Undocumented,51,159115.67945478347,0,0
2010,Undocumented,52,158058.34434024076,0,0
2010,Undocumented,53,123796.33035955584,0,0
2010,Undocumented,54,93612.07236770989,0,0
2010,Undocumented,55,120359.99335450295,0,0
2010,Undocumented,56,112148.36235499493,0,0
2010,Undocumented,57,91346.03487791315,0,0
2010,Undocumented,58,74864.61520581425,0,0
2010,Undocumented,59,72159.45893179916,0,0
2010,Undocumented,60,99471.48654440844,0,0
2010,Undocumented,61,65417.587551452605,0,0
2010,Undocumented,62,53650.36231674439,0,0
2010,Undocumented,63,71203.68968606413,0,0
2010,Undocumented,64,28398.022923891862,0,0
2010,Undocumented,65,27026.065953173158,0,0
2010,Undocumented,66,33935.800711463846,0,0
2010,Undocumented,67,27015.81311185654,0,0
2010,Undocumented,68,14277.39950579853,0,0
2010,Undocumented,69,10639.460677298344,0,0
2010,Undocumented,70,8279.221523395167,0,0
2010,Undocumented,71,9368.46564156492,0,0
2010,Undocumented,72,14292.967222736002,0,0
2010,Undocumented,73,7159.296704784662,0,0
2010,Undocumented,74,6139.41991770949,0,0
2010,Undocumented,75,7228.92726130132,0,0
2010,Undocumented,76,13843.26233480721,0,0
2010,Undocumented,77,7838.271824919297,0,0
2010,Undocumented,78,14369.818160965558,0,0
2010,Undocumented,79,3127.98417978123,0,0
2010,Undocumented,80,26809.93589917476,0,0
2010,Undocumented,85,26256.802138600444,0,0
2011,Legal immigrant,0,2071.2,0,0
2011,Legal immigrant,1,3094.38,1551.0900000000001,0.5012603494076358
2011,Legal immigrant,2,11611.6,9530.8,0.820799889765407
2011,Legal immigrant,3,18781.8,9884.14,0.5262615936704682
2011,Legal immigrant,4,14487.86,12817.5,0.8847062299055899
2011,Legal immigrant,5,22959.37,18400.39,0.8014327048172489
2011,Legal immigrant,6,33484.43,21128.28,0.6309881936171527
2011,Legal immigrant,7,24307.84,17334.37,0.7131184835838972
2011,Legal immigrant,8,30776.83,28790.03,0.9354449434850827
2011,Legal immigrant,9,43245.8,32449.88,0.7503591100176202
2011,Legal immigrant,10,72954.02,56318.520000000004,0.7719728124646181
2011,Legal immigrant,11,58797.89,48907.14,0.8317839296614216
2011,Legal immigrant,12,75158.17,55496.01,0.7383895855899631
2011,Legal immigrant,13,76687.05,65313.86,0.8516934736699351
2011,Legal immigrant,14,72349.75,58935.59,0.8145928631405084
2011,Legal immigrant,15,63692.71,45647.43,0.7166821760292504
2011,Legal immigrant,16,106345.65,75503.48,0.7099818375269699
2011,Legal immigrant,17,90485.15,54121.65,0.5981274275392151
2011,Legal immigrant,18,100618.97,68137.33,0.6771817481335776
2011,Legal immigrant,19,66349.44,32252.78,0.48610478098986215
2011,Legal immigrant,20,80347.98,43612.17,0.5427911193287
2011,Legal immigrant,21,88256.25,41600.45,0.4713598187097231
2011,Legal immigrant,22,108349.42,40996.55,0.37837350675250503
2011,Legal immigrant,23,130180.27,43505.01,0.33419050367617154
2011,Legal immigrant,24,113677.33,45668.89,0.40174140261739083
2011,Legal immigrant,25,126975.57,57897.28,0.45597180623012756
2011,Legal immigrant,26,116583.7,42110.77,0.36120632644186107
2011,Legal immigrant,27,137308.63,45099.03,0.3284500762989187
2011,Legal immigrant,28,144068.24,50710.21,0.3519874331774998
2011,Legal immigrant,29,174031.42,75158.07,0.431864947145751
2011,Legal immigrant,30,171345.16,64355.24,0.37558831542134014
2011,Legal immigrant,31,172925.69,61465.23,0.35544302295396363
2011,Legal immigrant,32,201252.61,44396.05,0.2205986297519322
2011,Legal immigrant,33,163430.99,49755.42,0.30444299456302626
